objname,ra2000,de2000,t,type,logd25,d25,bt,incl,ned_v_helio,ned_v_corr,ned_dist_z_corr,ned_dist_0,hyperleda_v_helio,hyperleda_dist_z_helio,hyperleda_dist_0,dist_best,name,ra,dec,semimaj_arcsec,axial_ratio,pos_angle,global_flag,GALEX_FUV,GALEX_FUV_err,GALEX_FUV_flag,GALEX_NUV,GALEX_NUV_err,GALEX_NUV_flag,SDSS_u,SDSS_u_err,SDSS_u_flag,SDSS_g,SDSS_g_err,SDSS_g_flag,SDSS_r,SDSS_r_err,SDSS_r_flag,SDSS_i,SDSS_i_err,SDSS_i_flag,SDSS_z,SDSS_z_err,SDSS_z_flag,2MASS_J,2MASS_J_err,2MASS_J_flag,2MASS_H,2MASS_H_err,2MASS_H_flag,2MASS_Ks,2MASS_Ks_err,2MASS_Ks_flag,WISE_3.4,WISE_3.4_err,WISE_3.4_flag,WISE_4.6,WISE_4.6_err,WISE_4.6_flag,WISE_12,WISE_12_err,WISE_12_flag,WISE_22,WISE_22_err,WISE_22_flag,Spitzer_3.6,Spitzer_3.6_err,Spitzer_3.6_flag,Spitzer_4.5,Spitzer_4.5_err,Spitzer_4.5_flag,Spitzer_5.8,Spitzer_5.8_err,Spitzer_5.8_flag,Spitzer_8.0,Spitzer_8.0_err,Spitzer_8.0_flag,Spitzer_24,Spitzer_24_err,Spitzer_24_flag,Spitzer_70,Spitzer_70_err,Spitzer_70_flag,Spitzer_160,Spitzer_160_err,Spitzer_160_flag,PACS_70,PACS_70_err,PACS_70_flag,PACS_100,PACS_100_err,PACS_100_flag,PACS_160,PACS_160_err,PACS_160_flag,SPIRE_250,SPIRE_250_err,SPIRE_250_flag,SPIRE_350,SPIRE_350_err,SPIRE_350_flag,SPIRE_500,SPIRE_500_err,SPIRE_500_flag
NGC1351A,52.20315,-35.17825,4.2,SBbc,1.4,2.511886294,13.8,82.1,1353,1276,17.42217368,22.01,1353,18.47351174,19.40886355,19.40886355,NGC1351A,52.20315,-35.17825,151.861067999,1.98854448871,43.1102149836,,4.08466153843E-4,4.65977627801E-5,,6.11020323464E-4,4.29446470935E-5,,,,,,,,,,,,,,,,,0.0525077336094,0.0163896538822,,0.0672432571491,0.0481063638471,,0.0490989192629,0.0234571194003,,0.0268834467727,0.00145546614269,,0.0157765892608,0.00132319425222,,0.0405455506372,0.0030363076937,,0.0378249341451,0.00627034276745,,0.0268197750862,0.00171920214037,n,0.0187976963258,0.00107587647566,n,,,,,,,,,,,,,,,,,,,2.04802347428,0.557042146515,,2.08460297254,0.536346084858,,1.73874997851,0.142601446346,,0.963421873366,0.0986788492384,,0.387657279598,0.0504470096375,
NGC1437B,56.47875,-36.35695,8.3,Sd,1.46,2.884031756,13.83,90.0,1497,1423,19.42927362,8.68,1496,20.42599672,10.28016497,10.28016497,NGC1437B,56.47875,-36.35695,122.988344902,2.10928340359,89.5543421636,,,,,0.00119722427548,8.96676189489E-5,,,,,,,,,,,,,,,,,0.0450526592454,0.00457837098137,,0.0551940634992,0.0117926896815,,0.0466988942077,0.00549345453576,,0.0231878202052,0.00111829081788,,0.0120602445089,0.00102768083985,,0.0349335216571,0.00267362941401,,0.0416211571266,0.00465977323963,,0.0239754166173,0.00151890670262,,0.0160765148369,0.00108403858943,,,,,,,,,,,,,,,,,,,,1.43125680654,0.412797076838,,1.68346788915,0.438013318255,,1.50148400525,0.127161230423,,0.807532286633,0.0942711489423,,0.355998900515,0.0564357639847,
NGC1808,76.9263,-37.51296,1.2,Sa,1.73,5.3703182,10.83,83.9,995,894,12.20644457,10.39,1002,13.68104861,12.30269203,12.30269203,NGC1808,76.9263,-37.51296,435.798991567,1.86917566829,34.4254464161,,0.00662628288494,3.08323332302E-4,,0.0135623076918,3.9557435253E-4,,,,,,,,,,,,,,,,,1.43626228511,0.0392387833836,,2.02268803104,0.0483815581793,,1.44564747326,0.0398489607117,,0.935869246151,0.0277991054238,,0.618011710856,0.0227725164554,,4.62731175646,0.213596909929,,15.4687309352,0.867113180189,,0.956632696104,0.0305961340258,N,0.681228369899,0.0210899225177,N,1.42467770192,0.0447932453019,N,,,,13.9966371691,0.704065126115,N,,,,,,,130.87010372,9.91581934954,n,169.044122315,12.8012674152,n,144.571982583,10.811102038,n,61.4099230921,3.42164964791,,24.8778867965,1.45433358802,,8.05629399631,0.485377635964,
NGC2992,146.4252,-14.32638,0.9,Sa,1.47,2.951209421,13.06,90.0,2311,2492,34.02512288,31.6,2310,31.540142,,31.6,NGC2992,146.4252,-14.32638,211.489533117,2.80535017889,100.646422141,,0.00370572017342,1.83841792135E-4,,0.00433127209634,1.58177305606E-4,,,,,,,,,,,,,,,,,0.27216395996,0.021471685272,,0.323909479127,0.0299752775876,,0.279960970406,0.0240592054596,,0.158114660307,0.00506607747523,,0.105976327079,0.0043724672455,,0.382490480621,0.0205317769605,,1.04432139917,0.0617848803124,,,,,0.163120014637,0.00495584699301,a,0.235237991099,0.00860363656093,,0.377689243052,0.0116104280919,,1.08972517155,0.0629580379336,n,,,,,,,9.08085454098,0.745955426634,,13.4196883852,1.21060903574,,12.5237657815,0.956677066245,,5.52414354342,0.321478651303,,2.32941354418,0.137985417003,,0.833577284379,0.0618485791636,
NGC3079,150.49095,55.67982,6.6,SBcd,1.91,8.128304537,11.41,90.0,1116,1513,20.65811032,19.3,1123,15.33315128,16.51961552,16.51961552,NGC3079,150.49095,55.67982,451.205958357,3.66189736389,73.7772853903,,0.0114218409504,5.24480332519E-4,,0.016698935384,5.05640954606E-4,,0.0631635172545,0.00493478777413,c,0.15731846243,0.00500583710603,c,0.281820134395,0.00722099617658,c,0.432087038366,0.0164827356803,c,0.486989459058,0.0193267597709,c,0.771732489063,0.0764810671415,,1.27463334332,0.295478522696,,0.880669409188,0.183675060799,,0.790536274888,0.0235949223423,C,0.374953085074,0.0136112283982,,2.09058511642,0.0979933677769,,3.01851515488,0.173279016733,,0.557203162276,0.0170301040162,,0.393133341566,0.0120157444851,,0.967386986719,0.0609811347219,AN,2.18069875934,0.0671909623197,AN,2.92475649612,0.14688029173,a,,,,,,,62.2021925261,4.48230563836,N,115.865113759,8.12560011157,N,109.487285988,7.72412347408,N,51.894108508,2.88003442825,,21.6999003053,1.23390297817,,7.8330526932,0.459017519702,
NGC3190,154.52625,21.83272,0.9,Sa,1.56,3.630780069,11.88,87.8,1271,1649,22.51501912,24.35,1323,18.06389951,24.32204885,24.32204885,NGC3190,154.52625,21.83272,223.720062449,1.60303650096,28.1040357176,,2.95660769339E-4,1.06107890958E-4,,0.00180455439911,2.37658555398E-4,,0.0230926166361,0.00226829118073,,0.110878424029,0.00310236472546,,0.225293958241,0.00628819293902,,0.332511718715,0.00878814321876,,0.432736467527,0.0373553617913,,0.712552414775,0.0614215479128,,0.977938854514,0.136641540925,,0.755761096553,0.127977430294,,0.36041447039,0.0114343412939,,0.202863286996,0.00836408095055,,0.305673545275,0.0180679725452,,0.263997606611,0.0236946465539,,0.352221027214,0.0113310013313,,0.22418262128,0.00746492937583,,0.138327018395,0.0147347701884,,0.297028453528,0.00985775888149,,0.268082416384,0.0194007615387,,,,,,,,4.99733813953,1.10780299328,,11.7208375069,1.74736651826,,14.6892996017,1.36037567721,,8.01689839525,0.502345901176,,3.35561323842,0.499529221645,,1.05703685172,0.187933328004,
NGC3396,162.4806,32.99078,9.4,SBm,1.49,3.0902955,12.43,90.0,1625,2104,28.72747133,24.9,1629,22.24194429,,24.9,NGC3396,162.4806,32.99078,272.674278888,1.74196374821,-20.8509165916,C,0.0184801792629,8.33353352124E-4,C,0.0249335279773,6.76868320104E-4,C,0.0436878068738,0.00105274011641,C,0.0870758885457,0.0011011547322,C,0.105788844885,0.00127902596627,C,0.121828048359,0.00181799329163,C,0.134839536342,0.00360405349089,C,0.180855826731,0.0109640384921,C,0.266955201614,0.0253333631656,C,0.166496467584,0.0158722723395,C,0.0963215107652,0.0041553252497,C,0.0662349752474,0.00374889192509,C,0.458205332175,0.022276490586,C,1.25820827758,0.073015405778,C,0.0904798991404,0.0035449774561,CN,0.0602011095346,0.00248197394788,CN,-0.674654599284,0.0229462521821,CNA,0.498259474342,0.0153423584167,CN,1.11971066925,0.0566645304157,CN,12.2409466551,1.29859994638,CN,16.9786839898,-2.03744207878,CN,14.3810203184,2.44485185715,Cn,22.2944968578,2.94181313268,Cn,16.5119174782,2.96314938436,Cn,7.79159157661,0.484747694149,C,3.30428416386,0.251867575197,C,1.30018415391,0.147634354039,C
NGC3448,163.66425,54.30515,1.8,Sab,1.47,2.951209421,12.42,90.0,1350,1802,24.60404151,24.5,1372,18.73293282,,24.5,NGC3448,163.66425,54.30515,141.747408488,1.87629951304,-26.8773629879,,0.00581780135456,2.64841560058E-4,,0.00895589949201,2.46186102108E-4,,0.0196371184393,0.00107032560473,,0.0491409859293,5.64452418713E-4,,0.0679874639033,8.42143643759E-4,,0.080755398216,0.00125330443235,,0.0895491037831,0.00347523187932,,0.119736060022,0.00813994130615,,0.130774961845,0.0176584720196,,0.0997854981897,0.0136050625296,,0.0646320631443,0.00229059009568,,0.041340791844,0.00213445914121,,0.198876638737,0.00966003595145,,0.575471682516,0.0330217266277,,0.0675179184594,0.00228937098167,,0.0472511155467,0.00160097735541,,0.0907871632563,0.0032686691801,,0.206459140195,0.00628993415363,a,0.591079514163,0.029697071839,,7.11795277373,0.714997533237,,10.7173932949,1.30841297311,n,,,,12.3170792843,1.35771641117,,10.5042890222,0.964720669532,,5.13032603451,0.30261609343,,2.36066990958,0.164564874337,,0.925201055209,0.078178277225,
NGC3501,165.69705,17.98949,5.9,Sc,1.63,4.265795141,13.61,90.0,1130,1491,20.35772802,23.61,1126,15.37411251,22.59436247,22.59436247,NGC3501,165.69705,17.98949,201.042580937,2.5958763604,118.452326373,,0.00154052402544,7.61431236452E-5,,0.00174330988075,7.95798668524E-5,,0.00849337921561,0.00292365952964,,0.024738623531,0.00100216828958,,0.0447961163186,0.00249086966638,,0.0649554846804,0.0024290238871,,0.0829553436881,0.0083100998408,,0.120375332254,0.0323201991048,,0.0821507109835,0.181158310124,a,0.121300818037,0.0765186705532,,0.0755390754266,0.00283618154178,,0.0427979039141,0.00265513436306,,0.136224146517,0.00849573036177,,0.162446292547,0.0143573830457,,0.076539897332,0.00237045278251,N,0.0511021968315,0.00159270098061,n,0.0754557720373,0.00438073674157,N,0.164202948304,0.00498914582632,n,,,,,,,,,,,,,5.9155549937,0.692505330371,,9.05902265905,0.885867111229,,4.81963783472,0.303405918298,,2.39164637977,0.191168836531,,0.968350669977,0.0967282253688,
NGC3692,172.10115,9.40754,3.1,Sb,1.51,3.235936498,13.14,90.0,1726,2205,30.10649918,37.07,1709,23.33424358,40.36453433,40.36453433,NGC3692,172.10115,9.40754,169.107912491,2.1508223493,2.91264853199,,0.00193792018157,9.85316906329E-5,,0.002849468486,9.72204981855E-5,,0.00929187448561,0.00103425880715,,0.0314148931389,9.45651121282E-4,,0.0563959087383,0.0014723595458,,0.0780743852532,0.00181016634163,,0.100739221112,0.00304977006946,,0.153460370749,0.0126770870228,,0.17042217881,0.0182193912145,,0.132471239196,0.0218863161373,,0.0742548946293,0.0026673489273,,0.0398061209055,0.00202938109055,,0.104755742973,0.00592277697231,,0.110426513547,0.0119275193746,,0.0708947695478,0.00226380115925,n,0.0459352956844,0.00164881197081,n,,,,,,,,,,,,,,,,,,,3.9382552484,0.722388402121,,6.74924707739,0.735918698804,,3.36283596753,0.23898098735,,1.73468823745,0.171215538735,,0.730973672273,0.0982873932699,
NGC4013,179.6307,43.94673,3.1,Sb,1.69,4.897788839,12.39,90.0,831,1176,16.05679956,18.76,836,11.41452758,18.79317543,18.79317543,NGC4013,179.6307,43.94673,344.880153863,3.02361809044,-23.8723400307,,0.00114141620974,5.79281045001E-5,,0.00350147560995,1.10075982257E-4,,0.0293994441127,4.54807545616E-4,,0.0814892528467,7.48987565828E-4,,0.163453381144,0.0014291304313,,0.250392960869,0.0019982641967,,0.358672379457,0.0035980095223,,0.515448455645,0.009847529623,,0.684648524151,0.0143934763009,,0.695399057961,0.0146565442461,,0.354754909099,0.0103911193601,,0.217089289611,0.00759087449426,,0.588866107353,0.0273206568267,,0.692053246708,0.0406586175455,,0.352028529632,0.0108421440628,N,0.239427516857,0.00735883230164,N,0.330219413293,0.0126030532203,N,0.648721340037,0.0196754926502,N,0.637203427688,0.0323567872439,a,,,,,,,,,,25.5360294288,1.89547584083,n,36.4273123557,2.66834867359,n,19.2785593204,1.06999824161,,8.56191637113,0.487759798672,,3.09885224034,0.182891838811,
NGC4144,182.49375,46.45731,5.9,SABc,1.72,5.248074948,12.05,86.2,265,336,4.587657018,6.63,266,3.631895139,6.886527682,6.886527682,NGC4144,182.49375,46.45731,311.627680491,3.43372417462,13.0036230491,,0.0087734817708,3.97226761561E-4,,0.0132738880328,3.72554924175E-4,,0.0329652349866,0.00220977791573,,0.0776018777289,0.00156391164736,,0.111836416747,0.00253974737039,,0.135215188264,0.00356423912601,,0.150759464345,0.0185024825672,,0.173747372882,0.0328250478142,,0.134685880217,0.0649891632942,,0.167593459851,0.0335417240405,,0.0736141193739,0.00379735478538,,0.0419470265143,0.00294461941622,,0.0552287423179,0.00878171048078,,0.116507497922,0.0202367940808,,0.0709060485566,0.00257241383855,N,0.0491395749895,0.00198354731385,N,-0.306483233041,6.89320907249,aN,0.0631877728404,0.00255623819988,N,0.111427977263,0.0063264923312,,,,,,,,,,,4.71888352296,0.667166021735,,5.45208124031,0.63813825415,,3.63517531448,0.320884977672,,2.19394719084,0.214049330687,,1.10715293587,0.151845597233,
NGC4178,183.1932,10.86585,7.0,Scd,1.67,4.677350951,11.88,90.0,374,190,2.594210814,15.97,375,5.120152922,25.00344,25.00344,NGC4178,183.1932,10.86585,285.795439397,3.04172536216,121.953395223,,0.0105147950832,4.75504255189E-4,,0.0148856859075,4.11527002991E-4,,0.036521438609,0.00451026358241,,0.0759865325684,0.00339661886849,,0.120954607497,0.00471500826445,,0.149520956195,0.0100750218076,,0.164630149867,0.0165161066427,,0.128889316607,0.0839605613437,,0.162885413492,0.0719397666836,,0.147494975057,0.080318401081,,0.102563670082,0.00519467655602,,0.0568245231273,0.0056451481086,,0.23562869764,0.0152247415681,,0.363733250181,0.0287610086762,,0.105328594332,0.00394180874586,an,0.069692209613,0.00275615476164,an,0.0800075235257,0.00556117664548,n,0.295743778377,0.00899939383142,n,0.387298223573,0.0195903248934,n,5.45946503649,0.555190808151,n,16.0109370672,1.93326182063,n,,,,13.8054611386,1.34839694334,,15.5738656218,1.40252099912,,9.37683652487,0.524105812126,,5.00512175712,0.284745515674,,2.21370577677,0.137329700334,
NGC4183,183.3204,43.69854,5.8,Sc,1.63,4.265795141,12.84,90.0,930,1362,18.59639541,17.64,920,12.56144184,16.67247681,16.67247681,NGC4183,183.3204,43.69854,253.640210109,3.26300973829,79.7047893043,,0.00350382156919,2.44407532199E-4,,0.00559506420376,1.63369285322E-4,,0.0155765415463,0.00167684204091,,0.0346635608412,0.00124712013934,,0.0531531511451,0.00145259490925,,0.0685166444252,0.00188020595943,,0.0734914622441,0.00597866204073,,0.0685524449233,0.0352372860779,,-0.00839196649475,0.238762193158,,0.0588875763285,0.0637908892004,,0.0519165972101,0.00247126956045,,0.028224150309,0.00323277281558,,0.0748875520632,0.00521975774759,,0.0948470003322,0.0148009939486,,0.0514039278631,0.00210009299347,N,0.0356404078124,0.00126386257739,N,0.0284746559305,0.00467167458583,N,0.0829849332768,0.00264678866356,N,,,,,,,,,,,,,3.46860653554,0.481960710634,,5.94561927021,0.552377196044,,3.7382789156,0.270624408828,,2.25381924753,0.176841265199,,1.06171630992,0.0823057948159,
NGC4192,183.4512,14.89996,2.6,SABb,2.04,10.964781,10.85,90.0,-142,-214,-2.921900601,15.44,-114,,12.70574373,12.70574373,NGC4192,183.4512,14.89996,487.430046997,4.04854998705,65.5398534983,,0.0071663336536,0.00104236252177,N,0.0149128449152,4.9028198058E-4,,0.0654390057902,0.00700747077781,,0.252879420651,0.00723283823044,,0.47402631656,0.0142523274514,,0.677961252003,0.0132717458818,,0.832509420118,0.0352769449318,,1.19809780952,0.131381610342,,1.33863950074,0.230524721359,,1.24159542189,0.207401354831,,0.625093255045,0.0188441451756,,0.359741727576,0.0147466709309,,0.971589136204,0.0541063121956,,1.10441189705,0.0815814073558,,0.597495119586,0.0180597256286,,0.387364539979,0.0117192700036,,,,,,,,0.988709926408,0.0497871151546,n,12.807509054,1.3149776315,N,45.6279167877,5.47958667882,n,16.2604666238,1.32186381034,,27.5533132971,2.02022071734,,44.2285913539,3.19698369721,n,26.8571265569,1.74774330263,,12.7087639071,0.789799231089,,4.72565460757,0.389757101506,
NGC4206,183.82005,13.02386,4.0,Sbc,1.67,4.677350951,12.85,90.0,702,1021,13.94046969,20.16,702,9.58492627,18.87991449,18.87991449,NGC4206,183.82005,13.02386,252.654726771,3.20975704751,91.6766204893,,0.00262175818196,1.44759507045E-4,,0.00429971894516,1.6651657532E-4,,0.0117394687652,0.00149681145417,,0.0347097494874,0.00168058986024,,0.0589863196302,0.00265082775944,,0.0786446551339,0.00414248450116,,0.0903080712259,0.00992370092051,,0.114977394284,0.030309597535,,0.136364737451,0.0422653277991,,0.109150468905,0.0424738557047,,0.0635934324201,0.00282552662046,,0.0348935171919,0.00244703229813,,0.0912660738227,0.00898097717849,,0.116290394248,0.0173190414823,,0.0629231267023,0.00207645410959,n,0.0406070041909,0.00130837574471,n,0.049353485856,0.00362647027123,n,0.0977442230959,0.00343931138698,n,,,,,,,,,,1.07384360508,0.40151881226,,3.54833153907,0.957672528868,,5.66088678681,0.703915953305,,3.98923047162,0.282596679186,,2.34384210551,0.205742970678,,1.08293761154,0.10353052919,
NGC4216,183.97635,13.14958,3.0,SABb,1.89,7.762470911,10.95,90.0,131,18,0.24576734,16.59,133,1.81594757,13.80385356,13.80385356,NGC4216,183.97635,13.14958,507.168707113,4.15037327043,111.001300881,,0.00197075004153,6.54960354469E-4,,0.00489416249276,2.79147185844E-4,,0.0594520348397,0.0206677096617,,0.260285169402,0.00469548987189,,0.546833397093,0.0080537352107,,0.851071147052,0.0102455581788,,1.06202034028,0.0613191286095,,1.6376874996,0.140835068684,,2.05701609237,0.328298232172,,1.68843411235,0.155183365525,,0.855191475453,0.025349351303,,0.462962143812,0.0173561897027,,0.667166429563,0.0672428407644,,0.48996604181,0.111827116336,,0.817034829205,0.0246016279998,,0.511152319225,0.0154410278401,,,,,,,,,,,,,,,,,5.34843491014,1.23267410389,n,18.2641035315,1.39707989913,,33.4466160972,2.44941944437,n,20.9309777631,1.31548501335,,9.84539861954,0.641955225282,,3.73278873762,0.276162722458,
NGC4217,183.96225,47.0919,3.1,Sb,1.73,5.3703182,12.05,81.0,1027,1516,20.69907155,19.37,1000,13.65374113,18.53532161,18.53532161,NGC4217,183.96225,47.0919,411.748237945,2.22675606604,133.325274836,,0.00132876033916,7.18880637784E-5,n,0.00514827140571,1.60930831734E-4,n,0.0292419779374,0.00242396754644,c,0.107045997688,0.0024338698201,c,0.210588228056,0.00476740319295,c,0.367805946865,0.00691340825057,c,0.44193603843,0.00955479889951,c,0.514904560707,0.0309326515623,,0.786494444796,0.0758666884628,,0.619048614787,0.0389081535746,,0.767004701832,0.0226703653877,C,0.598727962453,0.0214890231833,C,1.12289959324,0.0522098152403,,1.28813863376,0.0753110722242,,0.421556723812,0.013150385408,Cn,0.295252472982,0.0093626476684,Cn,,,,1.38494999853,0.0416587132556,aN,,,,,,,,,,,,,41.3317974589,3.33582795399,n,56.1661496139,4.65575131187,n,30.2652873698,1.68518114089,,12.7725851496,0.738231520059,,4.57133990053,0.280828264131,
NGC4222,184.0941,13.30724,6.6,Scd,1.45,2.818383241,13.9,90.0,230,97,1.324412889,23.35,230,3.140360459,19.76969657,19.76969657,NGC4222,184.0941,13.30724,202.223560423,2.54526433247,-31.8435016879,,8.40148344953E-4,5.7990434579E-5,,0.00123172966573,7.55223316233E-5,,0.0061382427177,0.00237728644249,,0.0151188881069,0.00108424719123,,0.026953313073,0.00138157959432,,0.036101477174,0.001904775288,,0.0431323521459,0.00447432941133,,0.0602901579788,0.0238636633942,,0.0861033208459,0.0519977874113,,0.058140247485,0.0216475063705,,0.0403086361659,0.00201259315893,,0.0238916821199,0.00221448250281,,0.0867382095062,0.0130492041575,,0.132407980463,0.0212588356385,,0.0377493745566,0.00156876069236,n,0.0184046405536,0.00219381598583,N,,,,,,,,,,,,,,,,1.8239909506,0.495919271207,,4.41278626701,0.81194535455,,5.58093640462,0.64545529723,,3.47761413435,0.270877330118,,1.93042726438,0.159018201707,,0.847131337739,0.0849638410431,
NGC4235,184.2912,7.19157,1.0,Sa,1.64,4.365158179,12.61,90.0,2410,2859,39.03604588,24.97,2423,33.08301475,18.70683488,18.70683488,NGC4235,184.2912,7.19157,282.289924166,3.69765792525,-39.135589117,,2.23447316603E-4,4.27728103848E-5,,8.13374156627E-4,1.17357035249E-4,,0.0123330884733,0.00262080691728,,0.0573123244743,0.00103318196058,,0.116886937406,0.00227221931876,,0.171907402036,0.00449965716943,,0.209924638223,0.00719593387977,,0.266955582533,0.0529344651118,,0.334920997524,0.0655711593653,,0.31711463345,0.0508355514678,,0.150121163033,0.00474203247126,,0.089124639555,0.00578106365658,,0.0838764869911,0.00620208304448,,0.106607671134,0.0153943453698,,0.147656527533,0.00474200599695,n,0.102047912097,0.00329062337158,n,0.084311824659,0.0167040763514,n,0.0431328359149,0.00321804386008,n,0.0634340497022,0.00468723064712,N,,,,,,,,,,0.675461150024,1.3489723262,,0.402407673136,0.706278144317,,0.783154831226,0.168594526213,,0.386799172322,0.10755184809,,0.0843484407856,0.0694372883461,
NGC4236,184.17525,69.46257,8.0,SBd,2.37,23.44228198,10.05,90.0,0,191,2.607864555,3.87,-1,,4.405549177,4.405549177,NGC4236,184.17525,69.46257,920.963073285,3.49170196959,70.039645322,,0.0657720622103,0.00296127270152,,0.0759270420308,0.0020604276542,,,,,,,,,,,,,,,,,0.558856990074,0.0295808354184,,-0.460786854411,0.122215601495,A,0.453705485728,0.0662474047824,,0.240641329867,0.00952474490785,,0.137522405655,0.00752994996814,,0.219636542543,0.0168973981337,,0.550911196993,0.0413758760335,,0.3040388201,0.0157346350419,N,0.222281220407,0.0127184373547,N,-0.015836863073,0.0990819511466,N,0.117534319014,0.0134114368699,N,0.54764250537,0.0340263089689,n,,,,,,,2.35193116569,2.94730241893,,10.1733927368,3.79812919758,,16.0161348233,2.47006100765,,9.91350120111,0.719434565446,,7.05125915825,0.523556562465,,3.29691712252,0.310350294673,
NGC4289,185.25945,3.72208,5.7,Sc,1.63,4.265795141,14.54,90.0,2618,3044,41.56198798,42.11,2615,35.70453304,45.08169976,45.08169976,NGC4289,185.25945,3.72208,360.760960667,4.76944583266,82.8174931651,,0.00122466380782,7.25896731844E-5,,6.55663562605E-4,1.52120868875E-4,,0.0177507352937,0.012157374699,,0.0171194676538,0.00635241924362,,0.027509401353,0.0115638635589,,0.0409951399068,0.0101715547893,,0.0436932426706,0.0258390380445,,0.0799389865449,0.0658292735323,,0.158810935703,0.137048524278,,0.0764868575513,0.115666253837,,0.0359340844237,0.00431247926981,A,0.0358348148768,0.00573770137571,a,0.0546115555811,0.0332110662988,A,0.136574481672,0.0531363245033,A,0.0437238274982,0.00144842794703,n,0.0297043608855,0.00116618292105,n,,,,,,,,,,,,,,,,1.98981906554,0.411832220109,n,2.26204351416,0.899942752101,,3.10481139941,0.667128651149,n,2.26744648389,0.230550795103,,1.08680019502,0.160743776538,,0.468285692474,0.0959013028433,
NGC4302,185.4264,14.59814,5.4,Sc,1.78,6.025595464,12.52,90.0,1149,1024,13.98143091,20.95,1126,15.37411251,14.32188352,14.32188352,NGC4302,185.4264,14.59814,416.543611418,5.26525877537,88.1451881855,c,0.00122471067125,1.55761559769E-4,c,0.00254474390759,1.68009916441E-4,c,0.0154549120316,0.0051163450221,c,0.0737627858771,0.00527385811988,c,0.147703989465,0.0042882150274,c,0.227441282895,0.0112058508731,c,0.289587655188,0.0189892876409,c,0.462377406008,0.0661336835795,c,0.659059096701,0.246262530271,c,0.601199155212,0.0610257938134,c,0.328325525699,0.00997540648945,c,0.185406563425,0.00775474531295,c,0.497648800685,0.0267731587006,c,0.493843288074,0.046353349316,c,0.308399876714,0.00931585942911,c,0.210663280622,0.00639521242982,cn,0.303245469913,0.0129763945358,c,0.530417192952,0.016690423783,cn,0.488198886634,0.0247376835157,cn,6.58007725022,0.665484525653,cn,32.2762105092,3.92241565331,cn,,,,18.6755154683,1.81413039393,c,29.4750416681,2.07468280497,c,18.7439154909,1.12743582867,c,8.41537186494,0.580995437206,c,3.01348313731,0.232562287743,c
NGC4307,185.5233,9.04361,3.2,Sb,1.54,3.4673682,12.8,90.0,1092,1008,13.76297105,22.21,1058,14.44565811,23.33458226,23.33458226,NGC4307,185.5233,9.04361,227.434432863,3.01135343703,114.018616321,,2.93534955613E-4,4.23382822599E-5,,9.15519720762E-4,4.92260740596E-5,,0.00771422579655,0.00399939827649,,0.0423263248893,0.00107222470085,,0.0869166718257,0.00128098223279,,0.128588822203,0.00306658964338,,0.160514419375,0.00755150315589,,0.251469928444,0.0259629564673,,0.288457877317,0.0537827018527,,0.231277633856,0.0445096336055,,0.126626500513,0.00425319551804,,0.0743828348062,0.00342070932132,,0.113924803868,0.00740152872797,,0.153773044918,0.0230833455104,,0.122926256675,0.00378585070039,,0.0806198047698,0.00252967080435,,,,,,,,,,,,,,,,,1.55343043397,0.378871404082,,4.88400071788,0.709209251619,,7.42663337662,0.701905762941,,4.56470993934,0.28543973371,,2.03415417668,0.177791431579,,0.717958874076,0.0879325202768,
NGC4312,185.63055,15.53786,2.0,Sab,1.7,5.011872887,12.53,90.0,153,48,0.655379574,10.7,152,2.075368651,10.0,10.0,NGC4312,185.63055,15.53786,264.611439457,3.14412676715,79.8755553901,,3.56628102669E-4,7.84296204467E-5,,0.00155158262635,9.03176652672E-5,,0.0151173375295,0.00279341757443,,0.0538183835376,0.0020958026094,,0.0974799056312,0.00373430346253,,0.136696886376,0.00381780621491,,0.158767234576,0.0130020025186,,0.214718212908,0.0344079516535,,0.266432758967,0.0872129311876,,0.183488871799,0.0717257889997,,0.11278781295,0.00360442980058,,0.0591485541539,0.00438884815854,,0.187871409508,0.0131698749124,,0.203168419087,0.0242823778477,,0.109082174362,0.00343636024482,,0.0729701381142,0.0024344544256,,,,,,,,0.220500043799,0.0112391478691,,3.07209980247,0.315276249875,,,,,,,,7.17520802072,0.911141479258,,8.04647068945,1.13260076937,,3.94437350304,0.327555929348,,1.55211400512,0.155792278337,,0.473126844856,0.0961455124125,
NGC4313,185.66055,11.80084,2.1,Sab,1.58,3.801894339,12.61,90.0,1443,1016,13.87220098,14.62,1437,19.620426,12.24617038,12.24617038,NGC4313,185.66055,11.80084,277.890988839,2.91772571791,49.2963863379,,3.51022209099E-4,1.45257418266E-4,,0.00141375824863,1.03139858942E-4,,0.0219464836012,0.0116843118082,a,0.0610598658231,0.00245724860694,,0.115986252208,0.00341224178436,,0.168094484701,0.00565305182764,,0.206347165775,0.0119552658736,,0.305153117469,0.0443299485406,,0.389821607944,0.0975709999391,,0.340749438676,0.068798722297,,0.151153908417,0.00499462474449,,0.0831800965487,0.00463764944682,,0.131754479245,0.0262752834771,,0.108119204291,0.0254324205206,,0.14306390861,0.00453536557559,,0.0928663975279,0.00304618779779,,,,,,,,0.126629375214,0.00954846583121,N,1.91538042042,0.222220285548,N,5.33459595798,0.704931893015,N,0.374720188411,0.661380582241,,4.9604024186,0.998781918208,,6.18580764313,0.719458798294,,4.00436702728,0.495965352692,,1.70238962379,0.282352302694,,0.53692673688,0.118016961481,
